NGC 2722,13.4,2.1,1.3
NGC 2723,13.2,0.9,0.9
NGC 2724,13.6,1.8,1.6
NGC 2725,13.4,0.7,0.6
NGC 2726,12.5,1.6,0.5
NGC 2727,12.8,2.7,1.4
NGC 2728,13.6,1.1,0.8
NGC 2729,13.4,0.8,0.5
NGC 2730,13.0,1.7,1.3
NGC 2731,13.5,0.8,0.5
NGC 2732,11.9,2.1,0.9
NGC 2733,13.4,2.1,1.3
NGC 2734,16.4,0.5,0.5
NGC 2735,13.3,1.2,0.4
NGC 2736,99.9,30.0,7.0
NGC 2737,14.1,0.9,0.4
NGC 2738,13.0,1.4,0.6
NGC 2739,15.5,0.9,0.2
NGC 2740,13.9,1.0,0.9
NGC 2741,16.0,0.4,0.2
NGC 2742,11.4,3.0,1.5
NGC 2743,13.7,1.1,0.8
NGC 2744,13.5,1.6,1.2
NGC 2745,15.5,0.4,0.2
NGC 2746,13.1,1.6,1.5
NGC 2747,15.5,0.4,0.2
NGC 2748,11.7,3.1,1.1
NGC 2749,11.8,1.8,1.7
NGC 2750,11.9,2.2,1.9
NGC 2751,15.0,0.8,0.7
NGC 2752,13.7,1.8,0.4
NGC 2753,14.4,0.4,0.4
NGC 2754,14.2,0.8,0.5
NGC 2755,13.1,1.2,0.8
NGC 2756,12.4,1.7,1.2
NGC 2758,13.2,1.9,0.5
NGC 2759,13.0,1.0,0.7
NGC 2760,14.0,0.5,0.4
NGC 2761,15.0,0.6,0.4
NGC 2762,15.5,0.3,0.2
NGC 2763,12.0,2.3,2.0
NGC 2764,12.9,1.5,1.0
NGC 2765,12.1,2.1,1.1
NGC 2766,13.6,1.4,0.5
NGC 2767,13.8,0.4,0.3
NGC 2768,9.9,8.2,5.3
NGC 2769,13.0,1.8,0.4
NGC 2771,12.7,2.3,1.9
NGC 2772,13.4,1.5,0.9
NGC 2773,14.0,0.7,0.3
NGC 2774,15.0,0.9,0.9
NGC 2775,10.1,4.5,3.6
NGC 2776,11.6,2.8,2.5
NGC 2777,13.3,0.7,0.6
NGC 2778,12.4,1.4,1.0
NGC 2779,15.5,0.4,0.3
NGC 2780,13.3,0.9,0.7
NGC 2781,11.6,3.1,1.8
NGC 2782,11.6,3.7,2.4
NGC 2784,10.2,5.7,2.5
NGC 2785,14.2,1.5,0.5
NGC 2786,13.7,0.9,0.6
NGC 2787,10.8,3.1,1.8
NGC 2788,12.3,1.8,0.4
NGC 2789,12.2,2.0,2.0
NGC 2790,14.4,0.4,0.4
NGC 2791,15.5,0.8,0.3
NGC 2792,13.5,0.2167,0.2167
NGC 2793,13.1,1.2,1.0
NGC 2794,13.1,1.2,1.2
NGC 2795,12.8,1.4,1.0
NGC 2796,14.5,1.1,0.7
NGC 2797,14.5,0.6,0.5
NGC 2798,12.3,2.8,0.9
NGC 2799,13.8,1.9,0.5
NGC 2800,12.8,1.4,0.9
NGC 2801,14.0,1.1,1.0
NGC 2802,14.5,1.1,0.6
NGC 2803,14.5,1.2,1.2
NGC 2804,12.9,2.2,2.0
NGC 2805,11.0,6.3,4.5
NGC 2807,15.0,0.6,0.4
NGC 2808,6.3,13.8,13.8
NGC 2809,13.0,1.3,1.2
NGC 2811,11.3,2.2,0.7
NGC 2812,15.5,0.5,0.1
NGC 2813,13.5,1.3,1.1
NGC 2814,13.7,1.1,0.3
NGC 2815,11.9,3.5,1.1
NGC 2816,12.1,3.0,1.5
NGC 2817,13.0,2.0,1.7
NGC 2818,8.2,8.0,8.0
NGC 2819,12.8,1.4,1.3
NGC 2820,12.8,4.1,0.4
NGC 2821,13.0,2.0,0.5
NGC 2822,10.7,2.8,2.0
NGC 2823,14.6,0.9,0.5
NGC 2824,13.3,0.9,0.6
NGC 2825,14.4,0.9,0.4
NGC 2826,13.6,1.6,0.3
NGC 2827,15.5,0.8,0.3
NGC 2828,15.5,0.4,0.2
NGC 2829,17.1,0.4,0.4
NGC 2830,14.3,1.2,0.3
NGC 2831,14.5,0.8,0.8
NGC 2832,11.9,3.0,2.0
NGC 2833,15.5,0.6,0.3
NGC 2834,15.5,0.3,0.3
NGC 2835,10.5,6.3,4.2
NGC 2836,11.8,2.7,2.0
NGC 2838,14.5,1.5,0.9
NGC 2839,14.2,0.5,0.5
NGC 2840,13.8,1.0,0.9
NGC 2841,9.2,7.7,3.6
NGC 2842,13.4,1.6,1.3
NGC 2843,16.5,0.4,0.2
NGC 2844,12.9,1.7,0.8
NGC 2845,11.7,2.0,1.0
NGC 2847,99.9,0.4,0.4
NGC 2848,11.8,2.5,1.5
NGC 2849,12.5,3.0,3.0
NGC 2850,14.6,0.9,0.7
NGC 2851,15.0,1.3,0.5
NGC 2852,13.2,1.4,1.4
NGC 2853,13.3,1.8,0.9
NGC 2854,13.0,1.6,0.6
NGC 2855,11.6,2.4,1.9
NGC 2856,13.1,1.1,0.5
NGC 2857,12.3,2.2,2.0
NGC 2858,12.6,1.7,0.9
NGC 2859,10.9,4.0,3.6
NGC 2860,13.7,1.5,0.6
NGC 2861,12.7,1.5,1.4
NGC 2862,12.8,2.5,0.5
NGC 2863,13.0,1.0,0.9
NGC 2864,15.0,1.0,0.7
NGC 2865,11.7,2.5,1.8
NGC 2866,10.0,1.5,1.5
NGC 2867,9.7,0.2,0.2
NGC 2868,15.3,0.6,0.5
NGC 2869,13.5,1.0,0.9
NGC 2870,13.0,2.5,0.6
NGC 2872,11.9,1.8,1.7
NGC 2873,15.5,0.7,0.2
NGC 2874,12.5,2.2,0.7
NGC 2875,99.9,0.5,0.5
NGC 2876,14.5,1.7,1.1
NGC 2877,14.3,0.5,0.5
NGC 2878,14.2,0.8,0.3
NGC 2880,11.5,2.4,1.5
NGC 2881,14.0,1.1,0.9
NGC 2882,12.6,1.5,0.8
NGC 2883,16.0,2.7,0.9
NGC 2884,13.0,2.1,1.0
NGC 2885,14.8,1.0,0.7
NGC 2887,12.7,2.1,1.6
NGC 2888,12.6,1.5,1.1
NGC 2889,11.7,2.3,1.9
NGC 2890,15.0,0.8,0.5
NGC 2891,12.6,1.5,1.4
NGC 2892,13.1,1.4,1.4
NGC 2893,13.2,1.1,1.0
NGC 2894,12.4,1.9,1.0
NGC 2895,14.5,0.8,0.7
NGC 2896,15.0,0.9,0.9
NGC 2897,15.5,0.7,0.4
NGC 2898,13.4,1.0,0.8
NGC 2899,12.2,2.0,2.0
NGC 2900,13.0,1.7,1.4
NGC 2902,12.2,1.6,1.3
NGC 2903,9.0,12.0,5.6
NGC 2904,12.4,1.5,1.0
NGC 2905,11.0,0.2217,0.2217
NGC 2906,12.7,1.4,0.9
NGC 2907,11.6,2.0,1.2
NGC 2908,14.0,0.8,0.8
NGC 2910,7.2,5.0,5.0
NGC 2911,11.5,4.0,3.1
NGC 2912,17.0,0.2,0.2
NGC 2913,13.1,1.1,0.7
NGC 2914,13.1,0.9,0.6
NGC 2915,12.7,1.9,0.9
NGC 2916,12.1,2.5,1.7
NGC 2917,13.6,1.3,0.4
NGC 2918,12.6,1.4,1.0
NGC 2919,12.9,1.6,0.5
NGC 2920,13.0,0.9,0.6
NGC 2921,12.0,2.9,1.1
NGC 2922,14.1,1.2,0.5
NGC 2923,15.0,0.3,0.3
NGC 2924,12.0,1.3,1.2
NGC 2925,8.3,12.0,12.0
NGC 2926,13.4,0.8,0.8
NGC 2927,12.9,1.9,1.1
NGC 2928,15.0,1.1,0.6
NGC 2929,13.7,1.2,0.3
NGC 2930,14.1,0.7,0.4
NGC 2931,15.0,0.8,0.6
NGC 2933,15.0,1.0,0.4
NGC 2934,15.0,0.2,0.2
NGC 2935,11.4,3.7,2.8
NGC 2936,13.1,1.3,0.5
NGC 2937,13.7,2.0,0.7
NGC 2938,13.5,1.8,1.0
NGC 2939,12.4,2.5,0.9
NGC 2940,13.5,0.9,0.7
NGC 2941,15.0,0.5,0.4
NGC 2942,12.6,2.3,1.7
NGC 2943,12.4,2.2,1.2
NGC 2944,14.0,1.0,0.4
NGC 2945,12.2,1.6,1.2
NGC 2946,13.9,1.2,0.4
NGC 2947,13.2,1.5,1.4
NGC 2948,12.9,1.4,0.9
NGC 2949,15.5,0.6,0.6
NGC 2950,10.9,2.7,1.8
NGC 2951,15.0,0.5,0.5
NGC 2952,15.8,0.8,0.4
NGC 2954,12.4,1.7,1.1
NGC 2955,12.9,1.5,0.7
NGC 2956,14.4,0.9,0.3
NGC 2958,13.2,1.0,0.8
NGC 2959,12.8,1.3,1.3
NGC 2960,12.4,1.8,1.2
NGC 2961,14.7,0.8,0.2
NGC 2962,11.9,2.6,2.0
NGC 2963,13.5,1.2,0.6
NGC 2964,11.3,3.0,1.7
NGC 2965,13.4,1.2,0.9
NGC 2966,12.6,2.2,0.9
NGC 2967,11.6,2.8,2.8
NGC 2968,11.7,2.1,1.6
NGC 2969,13.0,1.4,1.2
NGC 2970,13.6,0.4,0.3
NGC 2971,14.0,1.1,0.8
NGC 2972,9.9,4.0,4.0
NGC 2974,10.9,3.4,2.1
NGC 2975,15.0,0.7,0.6
NGC 2976,10.2,6.2,3.1
NGC 2977,12.5,1.8,0.8
NGC 2978,13.5,1.1,0.9
NGC 2979,14.0,1.5,1.0
NGC 2980,13.0,1.6,0.8
NGC 2981,13.6,1.2,1.0
NGC 2982,99.9,12.0,12.0
NGC 2983,11.8,2.5,1.4
NGC 2984,13.4,0.7,0.7
NGC 2985,10.4,4.6,3.4
NGC 2986,10.8,3.5,3.0
NGC 2987,12.9,1.5,0.7
NGC 2988,14.5,0.9,0.2
NGC 2989,13.0,1.7,0.9
NGC 2990,12.7,1.1,0.6
NGC 2991,12.6,1.4,1.1
NGC 2992,12.2,3.7,0.9
NGC 2993,12.6,1.8,1.2
NGC 2994,13.1,1.3,1.0
NGC 2996,12.5,1.5,1.3
NGC 2997,9.4,9.2,6.6
NGC 2998,12.5,2.7,1.2
NGC 2999,9.0,5.0,5.0
NGC 3001,11.9,2.9,2.0
NGC 3003,11.9,5.7,1.4
NGC 3005,16.0,1.1,0.2
NGC 3006,15.6,0.7,0.2
NGC 3007,15.0,1.3,0.5
NGC 3008,15.4,0.5,0.3
NGC 3009,13.5,0.8,0.7
NGC 3010,14.3,0.7,0.4
NGC 3011,13.3,0.9,0.8
NGC 3012,13.5,1.1,1.0
NGC 3013,15.6,0.4,0.4
NGC 3014,14.0,1.0,1.0
NGC 3015,13.9,0.5,0.4
NGC 3016,12.9,1.2,0.9
NGC 3017,13.1,1.0,0.9
NGC 3018,13.3,1.2,0.7
NGC 3019,15.0,0.8,0.4
NGC 3020,11.9,3.0,1.6
NGC 3021,12.1,1.5,0.9
NGC 3022,14.0,1.6,1.6
NGC 3023,13.5,3.0,1.4
NGC 3024,13.1,2.0,0.4
NGC 3025,12.9,1.5,1.2
NGC 3026,13.0,2.7,0.8
NGC 3027,11.8,4.2,1.8
NGC 3028,12.7,1.3,0.9
NGC 3029,14.0,1.5,1.0
NGC 3030,15.0,1.0,0.9
NGC 3031,6.9,24.9,11.5
NGC 3032,12.5,2.4,2.3
NGC 3033,8.8,12.0,12.0
NGC 3034,8.4,10.5,5.1
NGC 3035,13.5,1.7,1.4
NGC 3037,13.1,1.3,1.1
NGC 3038,11.6,2.5,1.4
NGC 3039,13.4,1.2,0.6
NGC 3041,11.5,3.7,2.4
NGC 3042,12.9,1.2,0.7
NGC 3043,12.6,1.7,0.6
NGC 3044,11.9,4.7,0.7
NGC 3045,14.0,1.4,0.6
NGC 3047,14.2,0.4,0.4
NGC 3048,15.2,0.6,0.3
NGC 3049,12.1,2.2,1.5
NGC 3050,13.6,1.5,1.0
NGC 3051,11.8,2.1,1.9
NGC 3052,12.2,2.1,1.3
NGC 3053,12.7,1.8,0.9
NGC 3054,11.8,3.8,2.4
NGC 3055,12.1,2.1,1.3
NGC 3056,11.7,2.1,1.3
NGC 3057,13.0,2.2,1.3
NGC 3058,15.0,2.5,1.0
NGC 3059,11.0,3.8,3.6
NGC 3060,13.0,2.2,0.6
NGC 3061,12.8,1.7,1.5
NGC 3062,14.7,0.6,0.3
NGC 3064,14.5,1.2,0.3
NGC 3065,12.5,1.8,1.8
NGC 3066,12.9,1.1,1.1
NGC 3067,12.1,2.4,0.9
NGC 3068,15.1,0.9,0.8
NGC 3069,14.1,0.8,0.4
NGC 3070,12.3,1.5,1.5
NGC 3071,14.3,0.5,0.3
NGC 3072,12.7,1.9,0.6
NGC 3073,13.4,1.2,1.1
NGC 3074,12.7,2.3,2.1
NGC 3075,13.6,1.2,0.8
NGC 3076,13.1,1.0,0.9
NGC 3077,9.9,5.2,4.7
NGC 3078,11.1,2.7,2.3
NGC 3079,10.9,8.1,1.3
NGC 3080,13.4,0.9,0.8
NGC 3081,12.0,2.2,1.8
NGC 3082,12.5,1.8,0.7
NGC 3083,13.7,1.1,0.4
NGC 3084,12.3,1.7,1.2
NGC 3085,13.0,1.2,0.4
NGC 3086,13.9,1.2,0.4
NGC 3087,11.6,2.5,2.2
NGC 3089,12.4,1.8,1.0
NGC 3090,12.6,1.7,1.4
NGC 3091,11.1,3.0,1.9
NGC 3092,13.3,1.3,0.6
NGC 3093,14.2,0.7,0.3
NGC 3094,12.3,2.0,1.4
NGC 3095,11.7,3.6,2.0
NGC 3096,13.4,1.0,0.8
NGC 3098,12.0,2.2,0.6
NGC 3100,11.1,3.2,1.7
NGC 3101,14.4,1.2,0.3
NGC 3102,13.3,0.9,0.9
NGC 3103,12.1,3.2,1.7
NGC 3104,13.1,3.3,2.2
NGC 3105,9.7,2.0,2.0
NGC 3106,12.4,1.8,1.8
NGC 3107,13.4,0.7,0.6
NGC 3108,11.8,2.5,1.8
NGC 3109,9.9,19.7,3.4
NGC 3110,13.5,1.6,0.8
NGC 3111,13.0,0.9,0.8
NGC 3112,16.0,1.0,0.2
NGC 3113,12.7,3.3,1.1
NGC 3114,4.2,35.0,35.0
NGC 3115,8.9,7.3,3.4
NGC 3116,15.3,0.4,0.4
NGC 3117,13.3,0.9,0.9
NGC 3118,13.5,2.5,0.4
NGC 3119,15.3,1.7,1.4
NGC 3120,12.8,1.8,1.2
NGC 3121,12.6,1.7,1.4
NGC 3122,13.5,1.6,0.8
NGC 3124,12.1,2.9,2.5
NGC 3125,13.0,1.1,0.7
NGC 3126,12.8,2.8,0.6
NGC 3127,14.0,1.2,0.2
NGC 3128,14.0,1.6,0.7
NGC 3130,13.4,1.0,0.6
NGC 3131,13.0,2.4,0.7
NGC 3132,8.2,1.4,0.8833
NGC 3133,16.1,0.7,0.4
NGC 3134,14.6,0.8,0.2
NGC 3135,13.4,0.9,0.6
NGC 3136,10.7,3.3,2.4
NGC 3137,11.5,6.2,2.2
NGC 3138,15.0,1.2,0.4
NGC 3139,15.0,1.5,1.3
NGC 3140,14.0,0.9,0.5
NGC 3141,15.3,0.9,0.5
NGC 3142,14.0,1.0,0.9
NGC 3143,14.3,0.9,0.7
NGC 3144,13.4,1.2,0.7
NGC 3145,11.7,3.0,1.6
NGC 3146,13.1,1.0,0.9
NGC 3147,10.6,4.3,3.7
NGC 3149,13.1,2.0,1.9
NGC 3150,15.4,0.5,0.4
NGC 3151,13.8,0.8,0.4
NGC 3152,14.2,0.5,0.3
NGC 3153,12.6,2.1,0.9
NGC 3154,14.3,0.9,0.4
NGC 3155,12.9,1.4,1.0
NGC 3156,12.3,1.9,1.2
NGC 3157,13.2,2.5,0.5
NGC 3158,11.9,2.3,2.2
NGC 3159,13.6,1.0,1.0
NGC 3160,15.2,1.3,0.3
NGC 3161,13.5,0.4,0.3
NGC 3162,11.6,3.1,2.7
NGC 3163,13.3,1.0,1.0
NGC 3164,13.6,0.9,0.7
NGC 3165,13.9,1.3,0.7
NGC 3166,10.4,4.8,1.9
NGC 3168,13.4,1.0,0.9
NGC 3169,10.2,4.2,2.9
NGC 3171,12.8,1.6,1.1
NGC 3172,14.9,1.0,0.7
NGC 3173,12.8,2.1,1.7
NGC 3174,14.3,1.2,0.7
NGC 3175,11.2,5.1,1.3
NGC 3176,14.4,0.6,0.5
NGC 3177,12.4,1.5,1.2
NGC 3178,13.0,1.4,0.7
NGC 3179,13.1,1.8,0.5
NGC 3182,12.1,2.1,1.7
NGC 3183,11.9,2.3,1.4
NGC 3184,9.8,7.6,7.4
NGC 3185,12.2,2.1,1.4
NGC 3186,15.0,0.9,0.9
NGC 3187,13.4,2.9,1.2
NGC 3188,13.7,0.9,0.9
NGC 3190,11.1,4.0,1.5
NGC 3191,13.3,0.8,0.6
NGC 3192,16.0,0.8,0.6
NGC 3193,10.9,2.9,2.8
NGC 3194,13.8,1.4,1.0
NGC 3195,11.5,0.6667,0.5
NGC 3196,15.7,0.3,0.2
NGC 3197,13.5,1.3,1.0
NGC 3198,10.3,8.1,3.0
NGC 3199,99.9,22.0,22.0
NGC 3200,12.0,4.2,1.3
NGC 3201,6.8,18.2,18.2
NGC 3202,13.2,1.2,0.8
NGC 3203,12.1,2.8,0.6
NGC 3204,13.5,1.3,0.9
NGC 3205,13.2,1.4,1.1
NGC 3206,11.9,2.9,1.9
NGC 3207,13.2,1.3,0.8
NGC 3208,12.7,1.8,1.6
NGC 3209,12.7,1.3,1.1
NGC 3211,11.8,0.2,0.2
NGC 3212,13.1,1.5,1.1
NGC 3213,13.5,1.0,0.8
NGC 3214,13.9,0.7,0.3
NGC 3215,13.0,1.1,1.0
NGC 3216,13.4,1.3,1.0
NGC 3217,15.3,0.4,0.4
NGC 3218,12.6,2.3,1.4
NGC 3219,15.4,0.8,0.5
NGC 3220,13.0,1.3,0.5
NGC 3221,13.1,3.1,0.7
NGC 3222,12.8,1.2,1.0
NGC 3223,11.0,4.1,2.7
NGC 3224,12.0,1.9,1.5
NGC 3225,12.6,2.0,1.0
NGC 3226,11.4,2.5,2.2
NGC 3227,10.3,6.6,5.0
NGC 3228,6.0,5.0,5.0
NGC 3230,12.8,2.3,1.1
NGC 3231,99.9,4.0,4.0
NGC 3232,14.2,0.7,0.7
NGC 3233,12.5,1.8,0.9
NGC 3234,14.5,1.2,0.9
NGC 3235,13.3,1.2,0.9
NGC 3236,15.3,0.6,0.4
NGC 3237,13.0,1.3,1.3
NGC 3238,12.9,1.3,1.3
NGC 3239,11.3,4.5,2.4
NGC 3240,13.2,1.1,1.0
NGC 3241,12.2,2.4,1.6
NGC 3242,8.6,0.6667,0.5833
NGC 3243,12.6,1.4,1.1
NGC 3244,12.3,2.1,1.5
NGC 3245,10.8,3.5,2.4
NGC 3246,12.7,2.4,1.4
NGC 3247,7.6,7.0,7.0
NGC 3248,12.4,2.5,1.1
NGC 3249,13.1,1.6,1.3
NGC 3250,11.1,2.7,2.0
NGC 3251,13.3,2.0,0.4
NGC 3252,13.5,1.9,0.6
NGC 3253,13.6,1.2,1.1
NGC 3254,11.7,4.8,1.5
NGC 3255,11.0,2.0,2.0
NGC 3256,11.5,4.5,2.3
NGC 3257,13.1,1.0,0.9
NGC 3258,11.5,3.3,2.7
NGC 3259,12.1,2.2,1.1
NGC 3260,12.6,1.2,0.9
NGC 3261,11.2,3.5,2.8
NGC 3262,13.2,1.2,1.0
NGC 3263,11.9,6.2,1.4
NGC 3264,12.0,2.9,1.2
NGC 3265,12.9,0.9,0.7
NGC 3266,12.4,1.4,1.2
NGC 3267,12.5,1.7,1.0
NGC 3268,11.4,4.0,2.8
NGC 3269,12.2,2.4,1.1
NGC 3270,13.1,3.1,0.8
NGC 3271,11.8,2.8,1.4
NGC 3273,12.5,1.6,0.7
NGC 3274,12.8,2.0,1.1
NGC 3275,11.8,2.8,2.1
NGC 3276,13.4,1.0,0.6
NGC 3277,11.7,2.1,1.8
NGC 3278,12.3,1.3,0.9
NGC 3279,13.4,2.9,0.4
NGC 3281,11.7,3.2,1.6
NGC 3282,13.0,1.9,0.6
NGC 3283,14.5,2.7,1.5
NGC 3284,14.6,1.4,1.1
NGC 3285,12.0,2.7,1.5
NGC 3286,13.6,1.4,1.1
NGC 3287,12.3,2.0,0.9
NGC 3288,14.0,0.9,0.7
NGC 3289,12.5,2.2,0.6
NGC 3290,14.0,1.0,0.5
NGC 3292,14.5,1.1,0.9
NGC 3293,4.7,40.0,40.0
NGC 3294,11.8,3.4,1.8
NGC 3295,15.7,0.7,0.5
NGC 3296,14.3,0.7,0.7
NGC 3297,15.1,0.8,0.5
NGC 3298,15.0,0.5,0.3
NGC 3299,12.8,1.9,1.6
NGC 3300,12.1,1.7,0.9
NGC 3301,11.4,3.3,1.0
NGC 3302,12.5,1.6,1.2
NGC 3303,14.5,1.7,1.3
NGC 3304,13.4,1.4,0.5
NGC 3305,12.8,1.1,1.1
NGC 3306,13.5,1.4,0.5
NGC 3307,14.5,0.9,0.3
NGC 3308,11.9,1.7,1.3
NGC 3309,11.6,2.4,2.1
NGC 3310,10.8,2.8,2.6
NGC 3311,11.6,3.7,3.0
NGC 3312,11.9,3.3,1.2
NGC 3313,11.4,3.9,3.2
NGC 3314,14.0,1.5,0.7
NGC 3315,13.4,1.1,1.0
NGC 3316,12.6,1.4,1.2
NGC 3318,11.6,2.3,1.2
NGC 3319,11.1,6.1,3.4
NGC 3320,12.3,2.2,1.0
NGC 3321,14.0,2.5,1.2
NGC 3322,14.2,2.5,1.2
NGC 3323,13.3,1.3,0.7
NGC 3324,6.7,16.0,16.0
NGC 3325,12.7,1.2,1.1
NGC 3326,13.7,0.6,0.6
NGC 3327,13.4,1.1,0.8
NGC 3329,12.2,1.9,1.1
NGC 3330,7.4,7.0,7.0
NGC 3331,13.2,1.2,0.9
NGC 3332,12.3,1.4,1.4
NGC 3333,13.2,2.1,0.4
NGC 3334,12.8,1.1,1.0
NGC 3335,13.0,1.1,0.9
NGC 3336,12.3,2.0,1.6
NGC 3337,15.3,0.6,0.3
NGC 3338,11.1,5.7,3.4
NGC 3340,13.0,1.0,0.9
NGC 3341,14.9,1.2,0.4
NGC 3342,12.5,1.4,1.4
NGC 3343,13.4,1.3,0.9
NGC 3344,9.9,7.1,6.8
NGC 3346,11.7,2.7,2.6
NGC 3347,11.3,3.4,2.1
NGC 3348,11.1,2.0,2.0
NGC 3349,15.2,0.5,0.5
NGC 3350,14.3,0.5,0.5
NGC 3351,9.7,7.3,4.4
NGC 3352,12.6,1.6,1.2
NGC 3353,12.8,1.4,1.0
NGC 3354,13.2,0.8,0.6
NGC 3355,13.0,3.2,0.7
NGC 3356,13.3,1.7,0.8
NGC 3357,12.6,1.3,1.2
NGC 3358,11.4,3.2,1.8
NGC 3359,10.6,7.5,4.2
NGC 3360,13.7,1.2,0.9
NGC 3361,12.8,2.1,1.2
NGC 3362,12.8,1.4,1.1
NGC 3363,13.3,1.3,0.8
NGC 3364,12.8,1.5,1.5
NGC 3365,12.6,4.5,0.8
NGC 3366,11.3,2.2,1.1
NGC 3367,11.5,2.5,2.4
NGC 3368,9.3,7.8,5.2
NGC 3369,13.6,1.4,0.8
NGC 3370,11.6,2.9,1.7
NGC 3371,10.9,5.4,2.7
NGC 3372,3.0,120.0,120.0
NGC 3373,11.8,2.9,1.3
NGC 3374,13.7,1.3,0.9
NGC 3375,12.6,1.6,1.2
NGC 3376,13.8,0.8,0.4
NGC 3377,10.4,4.3,2.6
NGC 3378,12.8,1.5,1.4
NGC 3379,9.3,5.3,4.8
NGC 3380,12.5,1.6,1.4
NGC 3381,11.7,2.0,1.8
NGC 3383,12.7,1.4,1.1
NGC 3384,9.9,5.4,2.7
NGC 3385,12.6,1.5,0.9
NGC 3386,14.8,0.4,0.4
NGC 3387,14.8,0.2,0.2
NGC 3388,14.3,1.0,1.0
NGC 3389,11.9,2.9,1.3
NGC 3390,11.9,3.5,0.6
NGC 3391,12.9,1.0,0.7
NGC 3392,13.7,0.8,0.6
NGC 3393,12.2,2.2,2.0
NGC 3394,12.4,1.9,1.4
NGC 3395,12.1,1.7,0.9
NGC 3396,12.1,2.9,1.2
NGC 3397,13.0,1.9,1.1
NGC 3398,14.4,1.0,0.3
NGC 3399,12.8,1.7,1.7
NGC 3400,13.2,1.1,0.7
NGC 3402,11.9,2.1,2.1
NGC 3403,12.2,3.0,1.3
NGC 3404,14.0,2.1,0.5
NGC 3405,14.4,0.8,0.8
NGC 3406,13.7,0.9,0.6
NGC 3407,13.6,1.4,0.7
NGC 3408,13.4,0.8,0.7
NGC 3409,15.0,1.2,0.2
NGC 3410,14.1,0.4,0.3
NGC 3411,11.9,2.1,2.1
NGC 3412,10.5,3.7,2.2
NGC 3413,12.1,1.8,0.8
NGC 3414,11.0,3.6,3.1
NGC 3415,12.6,2.1,1.3
NGC 3416,14.4,0.6,0.2
NGC 3417,15.3,0.6,0.3
NGC 3418,13.2,1.1,1.0
NGC 3419,12.5,0.8,0.7
NGC 3420,14.0,1.3,1.1
NGC 3421,14.0,1.8,1.5
NGC 3422,15.0,1.3,0.3
NGC 3423,11.1,3.9,3.3
NGC 3424,12.4,2.7,0.8
NGC 3425,13.1,1.0,1.0
NGC 3426,13.1,1.1,0.8
NGC 3427,13.2,1.1,0.5
NGC 3428,13.1,1.5,0.7
NGC 3429,13.2,1.5,0.7
NGC 3430,11.6,4.1,2.2
NGC 3431,14.0,1.3,0.3
NGC 3432,11.3,6.6,1.6
NGC 3433,11.6,3.7,3.3
NGC 3434,12.1,2.1,1.9
NGC 3435,13.2,1.8,1.2
NGC 3436,14.9,0.7,0.5
NGC 3437,12.1,2.6,0.8
NGC 3438,13.3,0.8,0.8
NGC 3439,15.2,0.4,0.3
NGC 3440,13.2,2.1,0.5
NGC 3441,13.5,0.7,0.4
NGC 3442,13.4,0.6,0.5
NGC 3443,13.1,2.8,1.4
NGC 3444,14.7,1.0,0.1
NGC 3445,12.6,1.6,1.4
NGC 3446,99.9,7.0,7.0
NGC 3447,12.6,3.8,2.2
NGC 3448,12.1,5.6,1.7
NGC 3449,12.2,3.3,1.0
NGC 3450,11.9,2.6,2.3
NGC 3451,13.0,1.7,0.8
NGC 3452,15.0,1.1,0.3
NGC 3453,13.0,1.1,0.6
NGC 3454,13.5,1.8,0.3
NGC 3455,12.0,2.7,1.7
NGC 3456,13.0,1.7,1.2
NGC 3457,12.6,0.9,0.9
NGC 3458,12.2,1.4,0.8
NGC 3459,14.0,1.6,0.5
NGC 3460,12.6,0.9,0.9
NGC 3461,14.5,0.5,0.4
NGC 3462,12.2,1.7,1.2
NGC 3463,12.9,1.5,0.7
NGC 3464,12.6,2.5,1.7
NGC 3465,13.5,1.2,1.0
NGC 3466,13.6,1.0,0.6
NGC 3467,13.4,0.9,0.8
NGC 3468,13.0,1.6,1.0
NGC 3469,14.0,1.7,1.2
NGC 3470,13.2,1.5,1.2
NGC 3471,12.5,1.7,0.8
NGC 3472,14.6,0.8,0.6
NGC 3473,13.6,1.1,1.0
NGC 3474,13.9,0.8,0.7
NGC 3475,13.1,1.7,1.1
NGC 3476,13.8,0.5,0.5
NGC 3477,15.7,0.7,0.3
NGC 3478,12.9,2.6,1.2
NGC 3479,13.0,1.8,1.3
NGC 3480,15.0,0.5,0.5
NGC 3481,14.0,0.9,0.7
NGC 3482,13.5,1.9,1.4
NGC 3483,12.1,1.8,1.2
NGC 3485,11.8,2.4,2.2
NGC 3486,10.5,6.8,4.8
NGC 3487,14.6,0.9,0.4
NGC 3488,12.9,1.8,1.2
NGC 3489,10.3,3.6,2.2
NGC 3490,13.8,0.5,0.5
NGC 3491,13.2,0.9,0.9
NGC 3492,13.1,1.1,0.7
NGC 3493,14.2,1.1,0.3
NGC 3495,11.8,4.9,1.1
NGC 3496,8.2,6.0,6.0
NGC 3497,12.6,2.6,1.5
NGC 3499,13.6,0.7,0.7
NGC 3500,15.0,1.3,0.6
NGC 3501,12.9,3.9,0.5
NGC 3502,14.0,1.8,1.3
NGC 3503,99.9,3.0,3.0
NGC 3504,11.0,2.7,2.5
NGC 3505,14.0,1.1,0.9
NGC 3506,12.5,1.1,1.0
