18.21867 -19.64000 vertex 
18.22267 -19.63000 vertex 
18.22667 -19.66000 vertex 
18.22867 -19.68000 vertex 
18.23200 -19.71000 vertex 
18.23733 -19.73000 vertex 
18.23933 -19.75000 vertex 
18.24133 -19.76000 vertex 
18.24667 -19.77000 vertex 
18.25067 -19.74000 vertex 
18.25533 -19.74000 vertex 
18.25733 -19.72000 vertex 
18.25800 -19.68000 vertex 
18.25867 -19.62000 vertex 
18.25667 -19.58000 vertex 
18.25667 -19.53000 vertex 
18.25867 -19.49000 vertex 
18.26267 -19.43000 vertex 
18.26600 -19.41000 vertex 
18.27000 -19.39000 vertex 
18.27200 -19.39000 vertex 
18.27333 -19.35000 vertex 
18.27400 -19.32000 vertex 
18.27733 -19.29000 vertex 
18.27867 -19.25000 vertex 
18.27933 -19.22000 vertex 
18.28133 -19.19000 vertex 
18.28200 -19.14000 vertex 
18.28467 -19.15000 vertex 
18.28800 -19.15000 vertex 
18.28933 -19.12000 vertex 
18.28933 -19.10000 vertex 
18.29200 -19.06000 vertex 
18.29333 -19.02000 vertex 
18.29333 -18.97000 vertex 
18.29267 -18.89000 end 
