IC2101,4:51:42,-06:13:53.2
IC2102,4:51:55,-04:57:05.8
IC2103,4:39:48,-76:50:12.5
IC2104,4:56:19,-15:47:52.4
IC2105,4:49:27,-69:12:03.3
IC2106,4:56:34,-28:30:14.1
IC2107,4:58:21,+08:14:18.1
IC2108,4:57:17,-15:17:20.4
IC2109,4:58:59,-00:18:19.1
IC2110,4:59:02,-00:18:09.5
IC2111,4:51:52,-69:23:31.8
IC2112,5:00:30,+04:23:11.5
IC2113,4:59:32,-15:49:25.1
IC2114,4:54:26,-69:11:02.8
IC2115,4:57:09,-66:23:24.7
IC2116,4:57:16,-66:23:20.5
IC2117,4:57:15,-68:26:29.3
IC2118,5:04:55,-07:15:56.3
IC2119,5:06:51,-20:20:42.7
IC2120,5:19:10,+38:11:06.0
IC2121,5:19:45,-25:03:51.6
IC2122,5:19:01,-37:05:21.8
IC2123,5:21:57,+03:29:11.0
IC2124,5:21:59,+03:28:55.8
IC2125,5:24:28,-27:00:57.8
IC2126,5:21:59,-67:57:26.6
IC2127,5:22:14,-67:58:41.9
IC2128,5:22:44,-68:03:39.9
IC2129,5:31:50,-23:08:42.2
IC2130,5:31:50,-23:08:42.2
IC2131,5:32:19,-17:13:25.9
IC2132,5:32:29,-13:55:37.6
IC2133,5:42:05,+69:22:42.4
IC2134,5:23:06,-75:26:48.6
IC2135,5:33:13,-36:23:55.8
IC2136,5:33:13,-36:23:55.8
IC2137,5:34:22,-23:32:00.0
IC2138,5:34:22,-23:32:00.0
IC2139,5:35:16,-17:56:01.2
IC2140,5:33:22,-75:22:31.3
IC2141,5:42:22,-51:01:58.3
IC2142,5:33:09,-78:01:09.9
IC2143,5:46:53,-18:43:35.0
IC2144,5:50:14,+23:52:20.7
IC2145,5:40:25,-69:40:13.1
IC2146,5:37:47,-74:46:59.5
IC2147,5:43:28,-30:29:42.1
IC2148,5:39:12,-75:33:44.8
IC2149,5:56:24,+46:06:17.2
IC2150,5:51:19,-38:19:13.7
IC2151,5:52:36,-17:47:14.2
IC2152,5:57:53,-23:10:50.8
IC2153,6:00:05,-33:55:11.1
IC2154,6:01:08,-23:40:21.5
IC2155,6:00:38,-33:59:50.4
IC2156,6:04:52,+24:09:30.4
IC2157,6:04:48,+24:04:15.7
IC2158,6:05:18,-27:51:25.1
IC2159,6:09:58,+20:25:53.0
IC2160,5:55:29,-76:55:12.9
IC2161,5:57:25,-75:08:22.1
IC2162,6:13:05,+17:58:48.3
IC2163,6:16:28,-21:22:33.1
IC2164,6:06:52,-75:21:52.9
IC2165,6:21:43,-12:59:14.0
IC2166,6:26:56,+59:04:48.3
IC2167,6:31:06,+10:27:33.4
IC2168,6:33:48,+44:41:07.7
IC2169,6:31:00,+09:53:50.8
IC2170,6:34:05,+44:41:18.4
IC2171,6:44:28,-17:55:56.9
IC2172,,
IC2173,6:50:47,+33:27:29.0
IC2174,7:09:06,+75:21:10.9
IC2175,7:08:40,+35:17:17.7
IC2176,7:07:32,+32:28:11.1
IC2177,7:04:37,-10:28:15.8
IC2178,7:07:38,+32:30:44.6
IC2179,7:15:32,+64:55:34.3
IC2180,7:11:20,+26:22:17.5
IC2181,7:13:10,+18:59:45.0
IC2182,7:14:11,+18:56:42.1
IC2183,7:16:56,-20:24:37.7
IC2184,7:29:25,+72:07:44.0
IC2185,7:23:16,+32:29:43.2
IC2186,7:22:48,+21:31:45.3
IC2187,7:22:43,+21:29:00.1
IC2188,7:22:43,+21:30:46.9
IC2189,7:24:58,+08:55:14.5
IC2190,7:29:54,+37:27:06.3
IC2191,7:30:17,+24:19:39.8
IC2192,7:33:20,+31:21:41.0
IC2193,7:33:24,+31:29:00.8
IC2194,7:33:40,+31:20:03.9
IC2195,7:28:28,-51:15:26.7
IC2196,7:34:10,+31:24:20.4
IC2197,7:34:25,+31:25:19.2
IC2198,7:34:11,+23:57:58.8
IC2199,7:34:56,+31:16:34.5
IC2200,7:28:18,-62:21:10.5
IC2201,7:36:17,+33:07:21.8
IC2202,7:27:55,-67:34:27.2
IC2203,7:40:34,+34:13:48.2
IC2204,7:41:18,+34:13:55.8
IC2205,7:46:55,+26:52:20.4
IC2206,7:45:50,-34:19:48.6
IC2207,7:49:51,+33:57:44.2
IC2208,7:52:08,+27:29:02.1
IC2209,7:56:14,+60:18:14.7
IC2210,7:56:56,+56:40:56.4
IC2211,7:57:46,+32:33:29.2
IC2212,7:58:57,+32:36:44.1
IC2213,7:59:07,+27:27:50.4
IC2214,7:59:54,+33:17:25.9
IC2215,7:59:33,+24:55:44.3
IC2216,7:59:28,+05:36:52.2
IC2217,8:00:50,+27:30:01.1
IC2218,8:01:38,+24:25:56.8
IC2219,8:02:37,+27:26:15.0
IC2220,7:56:51,-59:07:32.8
IC2221,8:05:08,+37:27:02.3
IC2222,8:05:15,+37:28:21.3
IC2223,8:05:50,+37:27:36.2
IC2224,8:05:50,+37:27:36.2
IC2225,8:05:28,+35:56:48.1
IC2226,8:06:11,+12:32:36.6
IC2227,8:07:07,+36:14:00.5
IC2228,8:07:06,+08:01:31.3
IC2229,8:09:44,+25:52:53.8
IC2230,8:10:57,+25:41:04.9
IC2231,8:11:02,+05:05:14.4
IC2232,8:12:58,+36:15:16.7
IC2233,8:13:59,+45:44:31.7
IC2234,8:13:52,+35:29:34.5
IC2235,8:13:34,+24:04:36.4
IC2236,8:13:38,+24:02:55.7
IC2237,8:14:08,+24:40:45.5
IC2238,8:14:09,+24:39:42.8
IC2239,8:14:07,+23:51:58.9
IC2240,8:14:47,+24:28:03.2
IC2241,8:15:09,+24:07:45.8
IC2242,8:15:11,+24:07:58.6
IC2243,8:15:18,+23:57:44.2
IC2244,8:15:22,+24:32:45.0
IC2245,8:15:28,+24:32:09.8
IC2246,8:16:01,+23:50:59.1
IC2247,8:15:59,+23:11:58.6
IC2248,8:16:05,+23:08:02.5
IC2249,8:16:34,+24:29:37.4
IC2250,8:16:32,+23:37:58.7
IC2251,8:16:39,+23:56:58.7
IC2252,8:16:42,+24:41:38.0
IC2253,8:16:34,+21:24:35.6
IC2254,8:16:46,+24:46:48.8
IC2255,8:16:43,+23:27:25.6
IC2256,8:16:54,+24:10:36.6
IC2257,8:17:11,+23:38:59.7
IC2258,8:17:16,+23:34:39.1
IC2259,8:17:18,+23:33:56.3
IC2260,8:17:28,+24:40:23.7
IC2261,8:17:33,+23:30:44.4
IC2262,8:17:23,+18:27:16.2
IC2263,8:17:41,+23:34:48.4
IC2264,8:17:45,+23:42:53.1
IC2265,8:17:50,+24:11:36.7
IC2266,8:17:38,+18:24:37.3
IC2267,8:18:02,+24:44:07.2
IC2268,8:18:07,+24:47:47.2
IC2269,8:18:09,+23:02:51.3
IC2270,8:18:00,+19:05:51.6
IC2271,8:18:20,+24:31:36.9
IC2272,8:18:07,+18:44:09.2
IC2273,8:18:13,+18:24:06.0
IC2274,8:18:14,+18:39:57.0
IC2275,8:18:14,+18:24:41.2
IC2276,8:18:29,+18:28:39.8
IC2277,8:18:32,+18:39:00.2
IC2278,8:18:34,+18:27:41.5
IC2279,8:18:36,+18:34:04.6
IC2280,8:18:39,+18:26:59.1
IC2281,8:18:54,+18:54:32.8
IC2282,8:19:16,+24:47:33.5
IC2283,8:19:18,+24:47:11.1
IC2284,8:18:59,+18:36:20.1
IC2285,8:19:03,+18:54:52.8
IC2286,8:19:04,+18:57:22.0
IC2287,8:19:08,+19:24:01.7
IC2288,8:19:22,+23:44:50.3
IC2289,8:19:08,+18:29:53.8
IC2290,8:19:16,+19:18:47.7
IC2291,8:19:18,+18:30:30.2
IC2292,8:19:22,+19:33:48.9
IC2293,8:19:32,+21:23:39.5
IC2294,8:19:26,+18:59:04.9
IC2295,8:19:27,+18:24:51.2
IC2296,8:19:29,+18:53:55.5
IC2297,8:20:05,+18:22:55.1
IC2298,8:20:07,+18:24:11.2
IC2299,8:20:09,+19:20:14.8
IC2300,8:20:13,+18:25:12.2
IC2301,8:20:14,+18:26:01.5
IC2302,8:20:17,+19:21:26.0
IC2303,8:20:19,+19:25:08.4
IC2304,8:20:36,+19:26:22.3
IC2305,8:20:40,+19:27:10.5
IC2306,8:20:39,+19:06:37.0
IC2307,8:20:43,+19:26:26.4
IC2308,8:20:45,+19:21:44.2
IC2309,8:20:44,+18:23:52.2
IC2310,8:20:46,+18:27:48.6
IC2311,8:18:46,-25:22:11.1
IC2312,8:20:53,+18:30:39.2
IC2313,8:20:55,+18:30:51.1
IC2314,8:21:04,+18:45:45.6
IC2315,8:21:11,+18:54:54.9
IC2316,8:21:15,+19:45:33.9
IC2317,8:21:21,+18:50:39.6
IC2318,8:21:33,+18:37:22.4
IC2319,8:21:33,+18:28:36.2
IC2320,8:21:35,+18:40:12.9
IC2321,8:21:39,+18:28:08.9
IC2322,8:21:39,+18:29:02.8
IC2323,8:21:41,+18:36:47.7
IC2324,8:21:59,+19:11:38.5
IC2325,8:22:09,+18:54:43.7
IC2326,8:22:12,+19:00:43.5
IC2327,8:21:28,+03:10:09.4
IC2328,8:22:17,+19:36:59.2
IC2329,8:22:19,+19:24:57.5
IC2330,8:22:23,+18:51:13.0
IC2331,8:22:35,+19:40:46.8
IC2332,8:22:40,+19:55:23.0
IC2333,8:23:01,+19:04:54.7
IC2334,8:23:00,+18:36:49.6
IC2335,8:23:07,+19:24:28.9
IC2336,8:23:19,+18:32:14.8
IC2337,8:23:20,+18:32:06.8
IC2338,8:23:33,+21:20:17.1
IC2339,8:23:34,+21:20:51.5
IC2340,8:23:30,+18:44:58.0
IC2341,8:23:41,+21:26:05.6
IC2342,8:23:32,+18:34:46.6
IC2343,8:23:54,+19:01:32.3
IC2344,8:23:55,+18:39:35.0
IC2345,8:24:08,+19:57:07.8
IC2346,8:24:11,+19:42:22.4
IC2347,8:24:14,+18:46:25.9
IC2348,8:24:20,+20:31:59.7
IC2349,8:24:17,+19:00:29.0
IC2350,8:24:28,+19:33:07.4
IC2351,8:24:30,+18:35:19.6
IC2352,8:24:40,+19:36:10.0
IC2353,8:24:38,+18:39:23.6
IC2354,8:24:41,+18:39:59.2
IC2355,8:24:52,+20:27:48.5
IC2356,8:25:01,+19:29:51.2
IC2357,8:25:05,+19:30:31.9
IC2358,8:25:05,+19:29:42.7
IC2359,8:25:12,+20:20:05.1
IC2360,8:25:15,+19:30:59.2
IC2361,8:25:45,+27:52:28.5
IC2362,8:25:41,+19:56:32.0
IC2363,8:25:45,+19:26:57.4
IC2364,8:25:51,+19:45:35.0
IC2365,8:26:18,+27:50:24.5
IC2366,8:26:18,+27:50:24.5
IC2367,8:24:10,-18:46:32.0
IC2368,8:26:01,+19:52:58.8
IC2369,8:26:16,+20:13:56.1
IC2370,8:26:23,+19:38:17.0
IC2371,8:26:37,+19:47:54.9
IC2372,8:26:41,+19:52:59.1
IC2373,8:26:49,+20:21:53.4
IC2374,8:28:22,+30:26:35.5
IC2375,8:26:20,-13:18:11.3
IC2376,8:28:26,+30:24:27.7
IC2377,8:26:26,-13:18:22.2
IC2378,8:28:32,+30:25:52.8
IC2379,8:26:28,-13:17:34.3
IC2380,8:28:44,+30:24:16.3
IC2381,8:28:22,+19:47:29.9
IC2382,8:28:46,+22:03:12.5
IC2383,8:29:41,+30:41:16.7
IC2384,8:34:23,+32:26:05.2
IC2385,8:35:10,+37:15:57.5
IC2386,8:34:44,+25:48:24.1
IC2387,8:38:34,+30:47:55.3
IC2388,8:39:57,+19:38:43.1
IC2389,8:47:58,+73:32:21.1
IC2390,8:41:52,+19:42:09.1
IC2391,8:40:32,-53:02:07.7
IC2392,8:44:31,+18:17:10.1
IC2393,8:46:49,+28:10:16.7
IC2394,8:47:07,+28:14:11.6
IC2395,8:42:30,-48:09:02.0
IC2396,8:46:41,+17:38:57.1
IC2397,8:46:42,+17:39:35.2
IC2398,8:46:45,+17:45:17.7
IC2399,8:47:50,+18:54:42.8
IC2400,8:47:59,+38:04:11.3
IC2401,8:48:10,+37:45:19.3
IC2402,8:47:59,+31:47:08.3
IC2403,8:46:09,-15:21:25.2
IC2404,8:48:10,+29:29:28.9
IC2405,8:48:43,+37:13:07.1
IC2406,8:48:05,+17:42:08.6
IC2407,8:48:09,+17:36:41.3
IC2408,8:48:20,+19:02:14.7
IC2409,8:48:25,+18:19:52.1
IC2410,8:48:27,+19:01:10.2
IC2411,8:48:30,+19:02:38.0
IC2412,8:49:24,+18:32:35.4
IC2413,8:49:32,+18:44:41.1
IC2414,8:49:50,+18:47:32.7
IC2415,8:50:02,+18:39:05.8
IC2416,8:50:32,+18:33:34.6
IC2417,8:51:08,+18:37:29.7
IC2418,8:51:25,+17:56:42.9
IC2419,8:52:09,+18:06:04.9
IC2420,8:51:34,+03:06:02.5
IC2421,8:54:22,+32:40:51.1
IC2422,8:54:24,+20:13:29.3
IC2423,8:54:47,+20:13:13.0
IC2424,8:56:48,+39:22:55.9
IC2425,8:55:50,-03:25:23.3
IC2426,8:58:30,+02:55:31.8
IC2427,9:01:02,+37:52:31.6
IC2428,9:03:15,+30:35:28.8
IC2429,9:03:43,+29:17:45.6
IC2430,9:04:23,+27:57:10.8
IC2431,9:04:35,+14:35:38.7
IC2432,9:04:40,+05:30:43.4
IC2433,9:05:29,+22:36:08.0
IC2434,9:07:16,+37:12:55.0
IC2435,9:06:50,+26:16:31.6
IC2436,9:05:24,-19:09:55.7
IC2437,9:05:33,-19:12:25.6
IC2438,9:14:09,+73:25:02.5
IC2439,9:08:38,+32:35:34.6
IC2440,9:15:50,+73:27:32.6
IC2441,9:10:02,+22:51:12.0
IC2442,9:10:05,+22:50:18.0
IC2443,9:11:31,+28:49:35.7
IC2444,9:12:51,+30:12:44.2
IC2445,9:13:13,+31:48:28.3
IC2446,9:13:31,+28:57:06.3
IC2447,9:13:31,+28:57:06.3
IC2448,9:07:06,-69:56:30.6
IC2449,9:13:33,+30:00:00.5
IC2450,9:17:05,+25:25:45.0
IC2451,9:15:48,+23:29:47.1
IC2452,9:15:58,+23:28:20.1
IC2453,9:15:55,+20:55:44.0
IC2454,9:16:02,+17:49:14.5
IC2455,9:16:50,+20:11:54.6
IC2456,9:17:24,+34:40:27.8
IC2457,9:17:04,+20:05:36.6
IC2458,9:21:30,+64:14:19.3
IC2459,9:18:59,+34:51:43.9
IC2460,9:19:19,+33:52:50.9
IC2461,9:19:58,+37:11:28.5
IC2462,9:22:56,+22:41:10.9
IC2463,9:23:00,+22:37:06.8
IC2464,9:23:22,+22:37:48.9
IC2465,9:23:32,+24:26:44.5
IC2466,9:23:45,+24:31:06.4
IC2467,9:24:53,+38:21:06.3
IC2468,9:25:01,+38:20:38.5
IC2469,9:23:01,-32:26:59.1
IC2470,9:25:41,+23:21:41.8
IC2471,9:25:12,-06:49:47.7
IC2472,9:26:34,+21:23:06.1
IC2473,9:27:24,+30:26:26.9
IC2474,9:27:11,+23:02:03.4
IC2475,9:27:54,+29:47:30.7
IC2476,9:27:53,+29:59:08.7
IC2477,9:28:18,+29:42:21.8
IC2478,9:28:01,+30:02:13.1
IC2479,9:28:04,+29:59:29.2
IC2480,9:28:18,+29:42:21.8
IC2481,9:27:29,+03:55:46.6
IC2482,9:26:59,-12:06:32.1
IC2483,9:29:26,+30:59:41.0
IC2484,9:26:50,-42:50:34.1
IC2485,9:27:12,-39:17:05.0
IC2486,9:30:17,+26:38:28.6
IC2487,9:30:09,+20:05:27.1
IC2488,9:27:38,-57:00:25.0
IC2489,9:31:12,-05:53:03.0
IC2490,9:33:04,+29:55:42.1
IC2491,9:35:14,+34:43:54.0
IC2492,9:33:15,-37:51:58.8
IC2493,9:36:18,+37:21:50.4
IC2494,9:36:06,-12:26:12.2
IC2495,9:38:07,+28:03:27.6
IC2496,9:38:44,+34:43:36.4
IC2497,9:41:04,+34:43:57.8
IC2498,9:41:22,+28:06:52.1
IC2499,9:41:25,+27:53:42.9
IC2500,9:42:23,+36:20:58.9
IC2501,9:38:47,-60:05:30.7
IC2502,9:43:07,+33:03:37.1
IC2503,9:43:10,+33:06:28.0
IC2504,9:38:34,-69:05:06.4
IC2505,9:45:07,+27:16:06.9
IC2506,9:45:13,+27:15:07.2
IC2507,9:44:34,-31:47:24.0
IC2508,9:47:07,+33:30:29.0
IC2509,9:46:56,+05:42:07.0
IC2510,9:47:43,-32:50:14.8
IC2511,9:49:25,-32:50:21.1
IC2512,9:49:25,-32:50:21.1
IC2513,9:50:01,-32:52:58.2
IC2514,9:50:01,-32:52:58.2
IC2515,9:54:39,+37:24:30.9
IC2516,9:54:48,+37:41:13.0
IC2517,9:52:51,-33:44:31.0
IC2518,9:55:59,+37:09:19.9
IC2519,9:55:59,+34:02:11.7
IC2520,9:56:20,+27:13:39.3
IC2521,9:57:16,+33:58:34.7
IC2522,9:55:09,-33:08:13.7
IC2523,9:55:10,-33:12:36.8
IC2524,9:57:33,+33:37:11.0
IC2525,9:58:25,+37:06:06.7
IC2526,9:57:03,-32:15:24.7
IC2527,10:00:06,+38:10:19.9
IC2528,9:59:06,-27:07:43.7
IC2529,9:59:30,-22:49:34.6
IC2530,10:01:31,+37:12:14.2
IC2531,9:59:56,-29:37:01.1
IC2532,10:00:05,-34:13:41.8
IC2533,10:00:32,-31:14:42.0
IC2534,10:01:30,-34:06:44.7
IC2535,10:04:32,+38:00:21.7
IC2536,10:03:30,-33:56:59.1
IC2537,10:03:52,-27:34:15.1
IC2538,10:03:56,-34:48:27.1
IC2539,10:04:16,-31:21:46.6
IC2540,10:06:47,+31:28:32.6
IC2541,10:05:48,-17:26:04.4
IC2542,10:07:51,+34:18:55.1
IC2543,10:08:24,+37:50:34.0
IC2544,10:08:30,+33:20:47.0
IC2545,10:06:35,-33:51:29.8
IC2546,10:07:06,-33:15:40.9
IC2547,10:10:04,+36:30:08.8
IC2548,10:07:55,-35:13:46.6
IC2549,10:10:10,+36:27:53.5
IC2550,10:10:28,+27:57:22.0
IC2551,10:10:40,+24:24:50.9
IC2552,10:10:46,-34:50:40.9
IC2553,10:09:21,-62:36:49.3
IC2554,10:08:51,-67:01:51.1
IC2555,10:11:42,-31:38:34.3
IC2556,10:12:38,-34:43:43.9
IC2557,10:16:06,+38:06:33.2
IC2558,10:14:44,-34:20:19.4
IC2559,10:14:45,-34:03:31.7
IC2560,10:16:19,-33:33:49.7
IC2561,10:19:09,+34:40:30.1
IC2562,10:18:54,+16:09:19.9
IC2563,10:18:52,-32:35:47.6
IC2564,10:21:28,+36:27:07.4
IC2565,10:21:18,+27:55:48.3
IC2566,10:22:19,+36:34:58.9
IC2567,10:21:58,+24:39:18.8
IC2568,10:22:30,+36:35:57.5
IC2569,10:22:54,+24:36:23.1
IC2570,10:21:34,-33:37:23.6
IC2571,10:21:35,-34:16:00.5
IC2572,10:25:07,+28:05:41.3
IC2573,10:23:30,-35:27:20.1
IC2574,10:28:23,+68:24:43.7
IC2575,10:25:24,-32:38:10.5
IC2576,10:25:59,-32:54:12.5
IC2577,10:28:01,+32:45:50.0
IC2578,10:27:23,-33:52:38.4
IC2579,10:29:17,+26:05:57.3
IC2580,10:28:18,-31:31:04.9
IC2581,10:27:29,-57:37:02.3
IC2582,10:29:11,-30:20:33.0
IC2583,10:31:10,+26:03:18.2
IC2584,10:29:51,-34:54:41.9
IC2585,10:30:26,-35:21:34.2
IC2586,10:31:02,-28:42:59.9
IC2587,10:31:00,-34:33:46.6
IC2588,10:31:50,-30:23:04.3
IC2589,10:32:21,-24:02:15.2
IC2590,10:36:17,+26:57:44.9
IC2591,10:36:39,+35:03:10.5
IC2592,10:35:08,-43:41:30.5
IC2593,10:36:16,-12:43:32.9
IC2594,10:36:04,-24:19:23.1
IC2595,10:37:33,-11:07:00.2
IC2596,10:34:12,-73:14:24.5
IC2597,10:37:47,-27:04:54.1
IC2598,10:39:42,+26:43:39.2
IC2599,10:37:27,-58:44:00.2
IC2600,10:46:39,+72:19:13.6
IC2601,10:47:13,+72:19:22.9
IC2602,10:42:57,-64:23:39.1
IC2603,10:48:25,+32:55:38.3
IC2604,10:49:25,+32:46:21.8
IC2605,10:49:48,+32:58:23.5
IC2606,10:50:18,+37:57:22.4
IC2607,10:50:19,+37:59:38.2
IC2608,10:50:16,+32:46:05.4
IC2609,10:50:18,-12:06:31.4
IC2610,10:52:08,+33:04:59.4
IC2611,10:52:39,+10:08:10.9
IC2612,10:53:37,+32:46:03.5
IC2613,10:49:50,+32:58:58.3
IC2614,11:01:34,+38:48:13.2
IC2615,11:02:02,+37:56:42.9
IC2616,11:02:06,+38:47:14.1
IC2617,11:02:08,+38:39:51.3
IC2618,11:01:59,+27:47:21.3
IC2619,11:02:15,+37:57:57.9
IC2620,11:02:24,+38:30:18.1
IC2621,11:00:20,-65:14:57.7
IC2622,11:03:00,-16:17:22.0
IC2623,11:03:51,-20:05:35.0
IC2624,11:07:18,-19:28:17.6
IC2625,11:07:19,-19:33:20.3
IC2626,11:09:04,+26:54:15.0
IC2627,11:09:53,-23:43:33.4
IC2628,11:11:38,+12:07:19.1
IC2629,11:12:37,+12:06:17.8
IC2630,11:12:43,+12:19:08.2
IC2631,11:09:53,-76:36:51.5
IC2632,11:13:06,+11:40:23.8
IC2633,11:13:10,+11:36:03.6
IC2634,11:13:28,+10:29:09.5
IC2635,11:13:30,+11:27:50.0
IC2636,11:13:34,+11:27:22.2
IC2637,11:13:50,+09:35:10.7
IC2638,11:13:52,+10:33:48.2
IC2639,11:13:56,+09:38:34.1
IC2640,11:14:05,+10:59:51.6
IC2641,11:14:11,+09:23:57.6
IC2642,11:14:16,+12:15:56.4
IC2643,11:14:27,+10:07:34.4
IC2644,11:14:30,+10:46:06.5
IC2645,11:14:31,+11:53:12.4
IC2646,11:14:38,+12:31:42.6
IC2647,11:14:39,+12:08:31.2
IC2648,11:14:46,+10:13:29.4
IC2649,11:14:46,+11:07:39.7
IC2650,11:14:53,+13:51:08.9
IC2651,11:14:52,+12:14:23.2
IC2652,11:14:52,+12:26:53.0
IC2653,11:14:54,+10:32:54.1
IC2654,11:15:03,+12:29:58.1
IC2655,11:15:05,+12:09:51.8
IC2656,11:15:05,+12:22:44.9
IC2657,11:15:09,+13:41:41.0
IC2658,11:15:09,+12:59:47.8
IC2659,11:15:28,+12:53:15.6
IC2660,11:15:28,+12:26:13.9
IC2661,11:15:29,+13:36:31.2
IC2662,11:15:31,+12:46:15.8
IC2663,11:15:32,+12:36:14.1
IC2664,11:15:38,+12:33:45.7
IC2665,11:15:41,+11:43:26.9
IC2666,11:15:44,+13:46:56.1
IC2667,11:15:44,+12:07:00.6
IC2668,11:15:32,-14:10:15.9
IC2669,11:15:53,+13:25:46.4
IC2670,11:16:00,+11:47:00.1
IC2671,11:16:03,+13:07:27.3
IC2672,11:16:04,+10:09:26.2
IC2673,11:16:04,+10:09:45.2
IC2674,11:16:08,+11:02:55.1
IC2675,11:16:11,+12:14:57.5
IC2676,11:16:19,+09:49:18.6
IC2677,11:16:19,+12:12:57.1
IC2678,11:16:22,+11:56:56.8
IC2679,11:16:23,+12:00:55.4
IC2680,11:16:26,+09:48:25.7
IC2681,11:16:33,+11:12:25.9
IC2682,11:16:36,+09:24:38.8
IC2683,11:16:54,+12:05:57.4
IC2684,11:17:01,+13:05:58.7
IC2685,11:17:00,+10:05:38.7
IC2686,11:17:03,+12:57:06.0
IC2687,11:17:12,+10:09:29.2
IC2688,,
IC2689,11:17:20,+12:57:35.8
IC2690,11:17:22,+12:58:31.5
IC2691,11:17:25,+12:01:51.9
IC2692,11:17:33,+10:46:05.0
IC2693,11:17:36,+13:32:55.8
IC2694,11:17:39,+13:22:34.0
IC2695,11:17:49,+13:43:39.6
IC2696,11:17:49,+12:45:20.7
IC2697,11:17:51,+13:23:59.9
IC2698,11:17:51,+11:53:08.8
IC2699,11:17:53,+11:54:33.2
IC2700,11:17:54,+12:03:15.1
IC2701,11:17:57,+11:07:05.0
IC2702,11:17:57,+09:24:44.9
IC2703,11:18:05,+17:38:58.3
IC2704,11:18:04,+12:27:15.1
IC2705,11:18:04,+11:54:14.7
IC2706,11:18:29,+12:32:54.4
IC2707,11:18:31,+09:28:29.5
IC2708,11:18:35,+12:42:40.0
IC2709,11:18:42,+12:33:42.1
IC2710,11:18:44,+13:33:59.7
IC2711,11:18:46,+13:44:18.4
IC2712,11:18:53,+09:37:36.8
IC2713,11:19:10,+12:09:53.3
IC2714,11:17:27,-62:43:30.4
IC2715,11:19:14,+11:57:07.8
IC2716,11:19:16,+11:41:54.8
IC2717,11:19:19,+12:02:54.8
IC2718,11:19:21,+12:01:20.2
IC2719,11:19:32,+12:03:35.2
IC2720,11:19:36,+12:04:35.7
IC2721,11:19:43,+12:18:38.3
IC2722,11:19:44,+13:57:46.5
IC2723,11:19:48,+12:02:00.4
IC2724,11:19:48,+10:42:59.6
IC2725,11:19:57,+13:25:45.4
IC2726,11:19:58,+13:24:56.1
IC2727,11:20:00,+12:02:00.0
IC2728,11:20:05,+13:25:37.2
IC2729,11:20:07,+13:24:33.5
IC2730,11:20:07,+12:21:59.5
IC2731,11:20:10,+13:33:29.8
IC2732,11:20:12,+12:24:14.5
IC2733,11:20:17,+13:50:06.9
IC2734,11:20:24,+12:26:34.9
IC2735,11:21:04,+34:20:38.2
IC2736,11:20:55,+12:24:31.2
IC2737,11:21:08,+14:17:35.5
IC2738,11:21:23,+34:21:24.0
IC2739,11:21:12,+11:54:53.1
IC2740,11:21:17,+08:45:08.3
IC2741,11:21:17,+09:09:08.5
IC2742,11:21:19,+10:26:48.2
IC2743,11:21:25,+08:41:35.2
IC2744,11:21:43,+34:21:46.1
IC2745,11:21:32,+13:25:35.8
IC2746,11:21:36,+11:44:13.5
IC2747,11:21:40,+08:48:11.7
IC2748,11:21:44,+08:48:17.9
IC2749,11:21:45,+08:34:29.2
IC2750,11:21:51,+09:39:30.4
IC2751,11:22:07,+34:21:58.9
IC2752,11:22:02,+14:07:28.2
IC2753,11:22:00,+09:52:41.0
IC2754,11:22:02,+14:08:38.6
IC2755,11:22:02,+13:47:35.2
IC2756,11:22:01,+09:57:36.6
IC2757,11:22:02,+08:23:37.8
IC2758,11:22:03,+07:48:48.7
IC2759,11:22:13,+24:19:01.8
IC2760,11:22:13,+12:39:55.5
IC2761,11:22:17,+14:10:39.3
IC2762,11:22:18,+12:43:21.1
IC2763,11:22:19,+13:03:54.2
IC2764,11:27:05,-28:58:48.8
IC2765,11:22:23,+14:11:56.6
IC2766,11:22:23,+12:54:12.5
IC2767,11:22:23,+13:04:40.1
IC2768,11:22:24,+12:31:44.1
IC2769,11:22:26,+14:11:45.2
IC2770,11:22:25,+09:13:14.4
IC2771,11:22:28,+12:31:09.0
IC2772,11:22:30,+13:35:56.9
IC2773,11:22:35,+13:34:28.3
IC2774,11:22:37,+12:30:53.8
IC2775,11:22:40,+12:30:43.2
IC2776,11:22:40,+13:19:49.9
IC2777,11:22:41,+12:01:32.1
IC2778,11:22:42,+12:31:34.7
IC2779,11:22:45,+13:20:43.1
IC2780,11:22:48,+10:08:58.4
IC2781,11:22:51,+12:20:41.6
IC2782,11:22:55,+13:26:28.6
IC2783,11:22:54,+08:53:02.6
IC2784,11:23:12,+13:07:03.8
IC2785,11:23:15,+13:23:28.5
IC2786,11:23:17,+13:23:31.2
IC2787,11:23:19,+13:37:47.2
IC2788,11:23:27,+12:41:52.9
IC2789,11:23:33,+14:11:16.9
IC2790,11:23:34,+09:33:19.3
IC2791,11:23:38,+12:53:44.8
IC2792,11:23:42,+11:24:17.4
IC2793,11:23:47,+09:26:59.2
IC2794,11:24:04,+12:47:27.5
IC2795,11:24:04,+12:08:06.4
IC2796,11:24:08,+09:20:38.9
IC2797,11:24:21,+11:42:21.4
IC2798,11:24:24,+12:24:56.2
IC2799,11:24:27,+13:50:56.8
IC2800,11:24:27,+12:12:31.7
IC2801,11:24:29,+10:11:01.8
